epoch,train_loss_std,val_rmse_fwi
0,0.32279444928884116,14.23890177747861
1,0.2609290150593723,13.982663025891231
2,0.244428796718533,13.854130449860419
3,0.23332413319380466,14.100445401976387
4,0.22453444731688574,13.941379117966632
5,0.21782645384667898,13.980810179868252
6,0.21246231886295322,14.194778400759505
7,0.20827014364466753,14.113503266776119
8,0.2044788921808764,14.15598731476292
9,0.20081776526112236,14.257453608050287
10,0.1977318882913439,14.417006473674027
