epoch,train_loss_std,val_rmse_fwi
0,0.3184822837605872,13.886884405213397
1,0.2613953197711277,13.898456042594075
2,0.2442627298655886,13.67131108760364
3,0.23291169077140428,13.71057523081852
4,0.22437003805672362,13.686357928299651
5,0.21772492497595716,13.874660799995144
6,0.21212255692300583,14.278266876274307
7,0.2079061635118428,13.913593902249408
8,0.203777847994656,14.20252784210319
9,0.20046227212840675,14.026090215573696
10,0.19711521779390986,14.228654477944483
