epoch,train_loss_std,val_rmse_fwi
0,0.32312161286016583,14.357731296886831
1,0.26157946790058895,13.885617878945125
2,0.24422745831001155,13.884326834134011
3,0.23219447153870168,14.072596645963866
4,0.22316064584222034,13.97255660457617
5,0.21581152192861378,14.428434248004654
6,0.21088582468917633,14.28544846438958
7,0.20559355345811955,14.357835779551698
8,0.20196343876811357,14.433043474174518
9,0.1981496148542555,14.453909395007722
10,0.19542877942503414,14.324431674345096
