epoch,train_loss_std,val_rmse_fwi
0,0.37837580280482724,16.88442519972827
1,0.283467870673541,15.828089288092285
2,0.26354212204629235,15.952439547954034
3,0.24693169453419714,15.974267144773751
4,0.23761814301075554,16.210429034854002
5,0.22719212389095164,15.936569445630907
6,0.2197186490932425,16.155875195892964
7,0.2129212774451548,16.075229958396008
8,0.2077568978612312,16.292132216232783
9,0.20204419894714468,16.10651329909116
